Date,Open,High,Low,Close,Volume,Ticker
2013-12-01,0.028999999165534973,0.032999999821186066,0.027000000700354576,0.032999999821186066,1900000,PA
2014-01-01,0.032999999821186066,0.050999999046325684,0.028999999165534973,0.039000000804662704,292800000,PA
2014-02-01,0.03799999877810478,0.04399999976158142,0.03700000047683716,0.03999999910593033,31600000,PA
2014-03-01,0.03999999910593033,0.04100000113248825,0.035999998450279236,0.03799999877810478,34600000,PA
2014-04-01,0.03799999877810478,0.0430000014603138,0.03799999877810478,0.03999999910593033,76500000,PA
2014-05-01,0.03999999910593033,0.041999999433755875,0.03799999877810478,0.039000000804662704,22800000,PA
2014-06-01,0.03799999877810478,0.05400000140070915,0.035999998450279236,0.0430000014603138,353000000,PA
2014-07-01,0.041999999433755875,0.04899999871850014,0.03999999910593033,0.03999999910593033,207600000,PA
2014-08-01,0.041999999433755875,0.05299999937415123,0.039000000804662704,0.04699999839067459,887700000,PA
2014-09-01,0.04800000041723251,0.050999999046325684,0.04500000178813934,0.04600000008940697,284150000,PA
2014-10-01,0.04600000008940697,0.06700000166893005,0.0430000014603138,0.05700000002980232,1453300000,PA
2014-11-01,0.06199999898672104,0.06499999761581421,0.04600000008940697,0.04800000041723251,1069699984,PA
2014-12-01,0.05000000074505806,0.05000000074505806,0.04100000113248825,0.041999999433755875,59700000,PA
2015-01-01,0.041999999433755875,0.04699999839067459,0.03999999910593033,0.04100000113248825,63500000,PA
2015-02-01,0.03999999910593033,0.04800000041723251,0.03999999910593033,0.041999999433755875,109000000,PA
2015-03-01,0.041999999433755875,0.041999999433755875,0.03999999910593033,0.04100000113248825,36700000,PA
2015-04-01,0.03999999910593033,0.041999999433755875,0.039000000804662704,0.04100000113248825,33600000,PA
2015-05-01,0.04100000113248825,0.04100000113248825,0.035999998450279236,0.035999998450279236,23100000,PA
2015-06-01,0.035999998450279236,0.03999999910593033,0.029999999329447746,0.03400000184774399,22000000,PA
2015-07-01,0.032999999821186066,0.03500000014901161,0.029999999329447746,0.029999999329447746,53500000,PA
2015-08-01,0.029999999329447746,0.057999998331069946,0.02800000086426735,0.0430000014603138,3601290000,PA
2015-09-01,0.04399999976158142,0.05000000074505806,0.032999999821186066,0.03500000014901161,4091900000,PA
2015-10-01,0.03500000014901161,0.04699999839067459,0.029999999329447746,0.029999999329447746,3850700000,PA
2015-11-01,0.029999999329447746,0.10999999940395355,0.028999999165534973,0.054999999701976776,2580523478,PA
2015-12-01,0.05999999865889549,0.09000000357627869,0.029999999329447746,0.07999999821186066,340085,PA
2016-01-01,0.03099999949336052,0.09000000357627869,0.026000000536441803,0.09000000357627869,266692183,PA
2016-02-01,0.09000000357627869,0.09000000357627869,0.02800000086426735,0.03099999949336052,662344000,PA
2016-03-01,0.07500000298023224,0.11999999731779099,0.029999999329447746,0.03400000184774399,422265154,PA
2016-04-01,0.0949999988079071,0.10999999940395355,0.03200000151991844,0.032999999821186066,243704959,PA
2016-05-01,0.032999999821186066,0.18000000715255737,0.03200000151991844,0.17499999701976776,196155665,PA
2016-06-01,0.03200000151991844,0.1899999976158142,0.03200000151991844,0.1599999964237213,113107279,PA
2016-07-01,0.1599999964237213,0.20000000298023224,0.03200000151991844,0.17499999701976776,110493038,PA
2016-08-01,0.17499999701976776,0.23999999463558197,0.03400000184774399,0.03500000014901161,1218936488,PA
2016-09-01,0.03500000014901161,0.23000000417232513,0.03400000184774399,0.1899999976158142,182729636,PA
2016-10-01,0.20000000298023224,0.20000000298023224,0.035999998450279236,0.1899999976158142,73419925,PA
2016-11-01,0.1899999976158142,0.1899999976158142,0.03700000047683716,0.03799999877810478,92755308,PA
2016-12-01,0.03700000047683716,0.1599999964237213,0.03700000047683716,0.14499999582767487,222538814,PA
2017-01-01,0.03799999877810478,0.23000000417232513,0.03700000047683716,0.22499999403953552,629457692,PA
2017-02-01,0.04100000113248825,0.25,0.039000000804662704,0.20000000298023224,760332101,PA
2017-03-01,0.20999999344348907,0.23000000417232513,0.05299999937415123,0.23000000417232513,661289629,PA
2017-04-01,0.20000000298023224,0.23000000417232513,0.054999999701976776,0.0560000017285347,998534076,PA
2017-05-01,0.0560000017285347,0.2150000035762787,0.0560000017285347,0.18000000715255737,280432434,PA
2017-06-01,0.18000000715255737,0.23000000417232513,0.052000001072883606,0.05400000140070915,94807658,PA
2017-07-01,0.1899999976158142,0.20999999344348907,0.04600000008940697,0.18000000715255737,368647615,PA
2017-08-01,0.17499999701976776,0.20999999344348907,0.041999999433755875,0.04399999976158142,88322311,PA
2017-09-01,0.16500000655651093,0.20999999344348907,0.04699999839067459,0.04899999871850014,57567201,PA
